0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
-0.830339669,-0.47150012,-0.455204988,-0.459540663,-0.362529529,0.393614246,-2.003711034,-0.227680059,0.234435284,0.247934094,0.352474338,-0.502175236,-0.259887654,-0.854093959,-0.83968235,0.131070581,-0.129001847,0.244073886,-0.885953381,-0.123461482,0.029228501,-0.463947075,-0.090700949,0.013185489,-1.409976942,-0.18130369,0.013049544,0.204967258,-0.144988543,0.113214606,0.269848698,0.081110349,-0.033316733,-0.145658616,0.031295323,0.072085588,0.193274483,-0.283745118,0.343347011,-0.242788964,-0.075135697,0.143247148,-1.735938992,-1.084529268,-0.61402074,0.059551421,-0.13487965,0.07496096,-0.160740596,0.22331222,0.140219318,0.177811948,-0.074596155,0.002156338,0.118499504,-0.064783563,-0.17355473,0.172431338,0.07147069,0.203857431,0.194177075,-0.105721767,-0.141224584,-0.081930535,0.188814521,0.121816243,0.077163495,0.208914494,0.071443975,0.022600224,0.102351406,-0.131548968,-0.060747945,-0.053372809,0.156088503,0.276783976,-0.024296771,-0.174019517,-0.162197415,-0.128354661,-0.19428281,0.193421354,0.033172227,0.198583973,0.061088488,0.087223456,-1.019817318,0,-1.246993071,0,0,0,0,0,-0.387544337,0,0,0,0
-0.8078595,-0.530258322,-0.511657,-0.487255711,-0.547853268,0.554117516,-1.348472245,-0.351128735,0.316864369,0.243622097,0.478387066,-0.849063663,-0.116443228,-0.746543844,-0.724311444,0.182442205,-0.166099058,0.403777148,-1.493754069,-0.132662051,-0.076647184,-0.376964931,-0.140104213,-0.159302024,-1.081164576,-0.424352697,-0.021795287,0.407810312,-0.034418822,0.241108702,0.494780307,0.088071275,-0.020106137,-0.156983247,0.049070306,0.130337794,0.316600108,-0.170666867,0.401106076,-0.446784809,-0.346502927,0.221826166,-4.203999992,-3.271874198,-0.530328272,0.087183673,-0.104751194,0.088064842,-0.146496453,0.236732706,0.180027735,0.202404083,-0.12049343,0.03242028,0.132858582,-0.118861067,-0.256590361,0.246962239,0.134213136,0.236363423,0.283631623,-0.24267091,-0.233841673,-0.076532365,0.247403199,0.16130431,0.0929263,0.304081818,0.128064746,-0.067937511,0.183375711,-0.209582186,-0.095197527,-0.226970901,0.076638499,0.366444211,0.076592312,-0.277469401,-0.168569757,-0.152711033,-0.290575728,0.245313074,0.085833757,0.198799659,0.09074548,0.102772025,-1.472319793,0,-1.222361712,0,0,0,0,0,0,-1.270061986,0,0,0
-0.928910766,-0.546541511,-0.501888333,-0.503670618,-0.49374029,0.47383363,-2.654846962,-0.266307762,0.368421454,0.246453766,0.48080013,-0.830878779,-0.180518153,-0.93408186,-0.943906677,0.175898637,-0.183361734,0.352946692,-1.286412199,-0.179834204,-0.004870793,-0.526928342,-0.103252547,-0.060774483,-1.484652549,-0.127171037,0.005743083,0.31759469,-0.115188908,0.180680888,0.482749809,0.138554214,-0.00901674,-0.170070983,0.048284703,0.11936457,0.306993353,-0.298790219,0.420148477,-0.390188104,-0.257001429,0.208353594,-3.079910455,-2.103920687,-0.724098626,0.086425438,-0.137988914,0.095554791,-0.191464447,0.268137546,0.191426016,0.20924376,-0.089677664,0.078779661,0.14760749,-0.121704914,-0.222344961,0.235399195,0.103999291,0.255018806,0.270564124,-0.184366164,-0.216796052,-0.114603389,0.254739707,0.167094436,0.109017851,0.292743658,0.114635541,-0.014813819,0.192683149,-0.182374079,-0.082416631,-0.120420811,0.160036506,0.361769056,-0.011069562,-0.248091699,-0.164271076,-0.131706105,-0.235491038,0.267365696,0.058664663,0.247353335,0.007069996,0.037914316,-1.255803903,0,-1.227808255,0,0,0,0,0,0,0,-1.144207975,0,0
-0.214181056,0.058992566,-0.174881556,-0.046034989,-0.052610448,0.107768143,0.054353711,0.027705981,-0.102847721,0.12119481,-0.346171511,-0.014121937,0.033997338,-0.063185928,-0.092291598,0.158759442,-0.014358064,-0.269591838,-0.142448202,0.03397362,-0.058294124,-0.05998115,-0.184407205,-0.052058243,0.01638325,-0.113677219,-0.030459172,0.070343343,-0.066566107,-0.031222754,0.02353889,0.018706956,-0.051573121,-0.109905396,0.268172056,-0.053014992,0.004520259,0.778807318,0.055296774,0.068736814,0.013226657,0.00917914,0.016409263,-0.133736291,-0.146002286,0.018660595,-0.013590903,0.011569223,-0.008614854,0.018344706,0.000717791,0.007265296,-0.019595242,-0.006758565,0.009612189,-0.046727685,-0.052793981,-0.021684622,0.004545653,0.020590646,0.014801117,-0.013293372,-0.005580519,0.055673168,0.011259427,0.009543511,-0.007034575,0.020906928,0.07756197,0.013817818,0.024838544,-0.059469875,-0.005520781,-0.01536033,0.028320194,0.031795394,0.008637279,-0.041208741,-0.004135645,0.025563382,-0.056373267,-0.064760037,0.014369714,-0.056520145,1.186235949,-0.014849126,-0.013863989,0,0,-1.497280584,0,0,0,0,0,0,0,0,0
-0.13888161,0.048800601,-0.094403923,-0.013959347,-0.040831387,0.092735563,0.051855649,-0.000814076,-0.067478297,0.101173967,-0.281063427,-0.031549344,0.025521878,-0.032012912,-0.049021318,0.124295207,-0.013301743,-0.208948452,-0.126301722,0.040543514,-0.041590526,-0.024681227,-0.161799104,-0.031083941,0.01755377,-0.09706808,-0.016186943,0.060651076,-0.035027824,-0.03014766,0.032062893,0.041882264,-0.055697083,-0.080167104,0.229224625,-0.034846644,0.013313838,0.644888064,0.053934787,0.041552701,0.008462156,0.011131271,-0.055846441,-0.075554739,-0.115515276,0.014119851,-0.00932251,0.009021741,-0.007884441,0.013245863,-0.0008561,0.004576946,-0.014795493,-0.008180773,0.008210114,-0.023763702,-0.053186329,-0.008672015,0.000377212,0.023639498,0.012109929,-0.011066895,-0.007507429,0.052557998,0.011286145,0.00766809,-0.004657516,0.015102459,0.060600412,0.014456849,0.021763915,-0.057951317,-0.004819679,-0.012723014,0.013819063,0.024604992,0.023518294,-0.041212502,-0.002707646,0.012603195,-0.042458397,-0.038670411,0.008838307,-0.048432696,0.958337626,0.001154986,-0.095107988,0,0,-1.007405541,0,0,0,0,0,0,0,0,0
-0.22430926,-0.019331277,-0.170519288,-0.089917933,-0.073325862,0.12082012,-0.080215247,-0.004164364,-0.049235238,0.145601949,-0.267138013,-0.094253493,-0.019172673,-0.144296655,-0.15156982,0.151877208,-0.022167253,-0.194123388,-0.261399343,0.032011086,-0.040054021,-0.082928289,-0.179149078,-0.043527262,-0.062029819,-0.119654317,-0.021160715,0.076870908,-0.039436199,-0.018609023,0.037533351,0.059667996,-0.062385456,-0.09244224,0.238653863,-0.032853285,0.025057065,0.624297327,0.08015713,0.028095374,-0.002468045,0.024791863,-0.134550946,-0.085691713,-0.190852855,0.020023256,-0.020582418,0.014823042,-0.016081108,0.03346102,0.011279451,0.016085315,-0.021519915,-0.004035164,0.016859064,-0.037877488,-0.065996007,0.001283018,0.010204915,0.04000885,0.027995283,-0.018311552,-0.017442548,0.050922228,0.023269958,0.018239242,-0.001511472,0.033567339,0.061836826,0.002197888,0.029819384,-0.071157272,-0.010325434,-0.020159987,0.034131526,0.052540224,0.019824454,-0.060274746,-0.012522808,0.011264386,-0.060267008,-0.029865072,0.012742887,-0.011895076,0.976497859,0.015878632,-0.122679797,0,0,-1.041229728,-0.371142315,0,0,0,0,0,0,0,0
-0.558429715,-0.205940281,0.035877308,-0.155238274,-0.202885947,0.1307058,-0.139273638,-0.038192864,0.431186487,0.091208959,-0.386438803,0.01911172,-0.118741967,0.049536123,-0.616601589,0.108688073,-0.013867595,-0.084262057,-0.505318531,0.006920159,-0.293666428,0.005876084,-0.176597477,0.016034011,-0.111161934,-0.162923807,-0.050302223,0.006849841,0.131547137,-0.117106987,0.4592627,0.006027157,-0.142263615,-0.342591703,0.23401278,-0.017180343,0.190307402,0.874574836,0.098750475,-0.056414712,-0.263602359,0.093266734,-1.505591341,-0.823998006,-0.470676079,0.048509095,0.006435886,0.041007005,-0.03707888,0.078783575,0.047586008,0.061674846,-0.053717423,0.032024107,0.044614229,-0.061540769,-0.122477442,0.110348439,0.025706051,0.106901435,0.087437384,-0.097464433,-0.133577605,-0.01950365,0.096280179,0.056600833,0.031171609,0.107163002,0.109103123,0.031359223,0.065035805,-0.12578485,-0.016036699,-0.039824038,0.106849716,0.125722492,0.078273205,-0.160395734,0.024502853,-0.134782352,-0.08781776,0.082887961,0.045265877,-0.023464763,0.778422956,0.386421487,-1.719187351,0,0,-1.035774177,0,0,0,-1.101451005,0,0,0,0,0
-0.34977521,-0.195361788,-0.335739462,-0.292631693,-0.140083767,0.158316425,-0.215911098,-0.034512172,0.024516568,0.206371029,-0.216372389,-0.267697423,-0.11175069,-0.372439688,-0.358529542,0.166607254,-0.056496857,-0.105834286,-0.546079122,-0.015820597,-0.029605931,-0.167206654,-0.176034954,-0.05046068,-0.15315431,-0.178734757,-0.024031698,0.103629552,-0.037369566,0.009253646,0.072598861,0.115914754,-0.103581694,-0.11807027,0.230051666,-0.018866219,0.055662013,0.556223665,0.138256556,-0.023212533,-0.127165669,0.137823104,-0.540599258,-0.396007869,-0.429503147,0.032056128,-0.036552544,0.029884965,-0.024720872,0.073062394,0.033690661,0.038513953,-0.035511664,-0.032139802,0.034453629,-0.052968908,-0.090595433,0.037469756,0.037037637,0.087604996,0.063812825,-0.041856265,-0.049040545,0.034011515,0.05462294,0.041570686,0.015387487,0.072012578,0.078401972,-0.009322517,0.065832394,-0.099056716,-0.054425007,-0.040993152,0.066921964,0.105990767,0.022790829,-0.095425834,-0.02763095,0.007008357,-0.080059631,0.021328162,0.0235216,0.090614628,0.984932924,0.021057869,-0.079765815,0,0,-1.013694878,0,0,0,0,0,0,0,0,-0.518307837
-0.594408893,-0.322838588,-0.393066433,-0.347021503,-0.443524511,0.433578915,1.287807719,-0.137750947,0.101069885,0.231774066,-0.102396711,-0.716565302,0.023212458,-0.022008176,-0.207525544,0.20820843,-0.097556058,0.120100497,-1.273779407,0.037212505,-0.17585721,0.036135533,-0.258320162,-0.266640191,0.739601878,-0.504840263,-0.047687834,0.295124707,0.076396724,0.12135577,0.368198257,0.05334344,-0.028184393,-0.162667989,0.222873759,0.048075435,0.20254721,0.731131847,0.213070377,-0.289468753,-0.336990681,0.148735363,-3.092015608,-2.803392931,-0.515806609,0.063598895,-0.013486139,0.049678175,-0.023982741,0.09530661,0.053598815,0.072989082,-0.100117409,0.057664482,0.066718793,-0.082900145,-0.186233462,0.135176267,0.100449252,0.139728478,0.172171541,-0.191568661,-0.133058897,0.030749556,0.11535204,0.090124658,0.03198314,0.20016201,0.140737912,-0.088672322,0.136454281,-0.195882862,-0.06835636,-0.237430709,0.008312871,0.247670577,0.150889937,-0.242555019,-0.075987526,-0.006149942,-0.218389747,0.094658194,0.081220615,0.044252423,1.063062981,0.194390647,-1.270265704,0,0,-1.03717048,0,0,0,0,0,-1.272127479,0,0,0
-0.140870321,-0.082797311,-0.085470798,-0.094011498,-0.04076069,0.034970932,-0.093479066,-0.007080689,0.012021611,0.044367551,0.01094887,-0.062326881,-0.052372856,-0.130771971,-0.123270589,0.014618633,-0.01754317,0.034554673,-0.161068089,-0.009602723,-0.002345831,-0.062961396,-0.022420968,-0.014396117,-0.069827611,-0.053712835,9.64E-05,0.009855412,-0.005284534,0.008880251,0.007984393,0.015292048,-0.006502017,-0.021536312,0.002768527,0.005123656,0.013713425,-0.02392753,0.040160496,-0.016790498,-0.017873458,0.019611014,-0.116672662,-0.071685883,-0.171208166,0.009829998,-0.014598194,0.011087591,-0.010138087,0.026055467,0.011665407,0.014195604,-0.011535968,0.006860016,0.012661478,-0.005432765,-0.020049407,0.01897698,0.011417182,0.027660725,0.022059074,-0.011579884,-0.012711107,-0.004903329,0.017094837,0.014728448,0.006779867,0.024102401,0.005099071,-0.002677865,0.012527594,-0.019607594,-0.00861197,-0.011769487,0.026548593,0.036956928,-0.0016119,-0.021274891,-0.01657884,-0.008934488,-0.023471801,0.023261153,0.005252912,0.040242203,0.064090734,0.029044872,-0.135518692,0,0,0,-0.376865811,0,0,0,0,0,0,0,0
-0.513836253,-0.297343476,0.105899264,-0.180651284,-0.199967465,0.088811959,-0.155317609,-0.015287638,0.514935999,0.015110324,-0.174705403,-0.013242749,-0.142214662,0.067743459,-0.646462511,0.000912185,-0.014763283,0.121825878,-0.473430761,-0.020197227,-0.2815737,0.021514519,-0.063049196,0.054598038,-0.129108043,-0.114315209,-0.042794163,-0.056080019,0.163281598,-0.095354022,0.475053693,-0.019014912,-0.112365873,-0.31603646,0.031395467,0.013320769,0.222486725,0.711415214,0.07179938,-0.129901779,-0.340330733,0.098859843,-1.655443592,-0.987291427,-0.477387095,0.041159039,0.008972857,0.038739471,-0.037143184,0.082198218,0.055717247,0.067943869,-0.048398749,0.030234869,0.046794521,-0.041942045,-0.088041569,0.12107365,0.026250845,0.099614665,0.088003143,-0.099550662,-0.149093318,-0.073476946,0.105372954,0.059152986,0.035216343,0.111845421,0.064968016,0.01587039,0.058903803,-0.087259543,-0.010773698,-0.043313612,0.093697551,0.132926813,0.091167748,-0.172732787,0.033578128,-0.146840325,-0.068099611,0.132291993,0.031938072,-0.00413528,0.187929992,0.351000103,-1.609627961,0,0,0,-0.36915296,0,0,-1.095227005,0,0,0,0,0
-0.408790512,-0.321795524,-0.342767328,-0.377079799,-0.155631771,0.105678609,-0.328800181,-0.045376429,0.089612057,0.16622795,0.079394324,-0.294781543,-0.195370203,-0.450636282,-0.423335103,0.061109656,-0.065514395,0.135948982,-0.580519596,-0.060277256,0.013538153,-0.202723768,-0.063844619,-0.04096378,-0.231534635,-0.16805389,-0.001320759,0.051358582,-0.004744206,0.045672404,0.040491325,0.092519129,-0.060479236,-0.071740539,0.003849445,0.025175679,0.061801381,-0.12973163,0.135817874,-0.086931662,-0.153198809,0.148030025,-0.645150895,-0.443256605,-0.562700164,0.03276419,-0.045378972,0.036004643,-0.029845019,0.089999012,0.045359947,0.049837649,-0.037451303,-0.010330605,0.043901785,-0.030547794,-0.069126382,0.073656533,0.046711248,0.097863587,0.079180632,-0.048488839,-0.05640486,-0.021206509,0.064399279,0.052353561,0.026062462,0.088657198,0.027264417,-0.014570871,0.058686206,-0.075103122,-0.060087891,-0.046486386,0.082436655,0.128324779,-0.000112566,-0.076277107,-0.048726096,-0.020874367,-0.073858511,0.090199652,0.020697258,0.172391195,0.128997251,0.063752456,-0.254228521,0,0,0,-0.378041106,0,0,0,0,0,0,0,-0.515001323
-0.576250941,-0.422141734,-0.38758268,-0.391202764,-0.44208974,0.364089035,1.2152648,-0.16499138,0.149933564,0.172599952,0.206428014,-0.740831668,-0.046688997,-0.07294346,-0.257840883,0.090667372,-0.095962094,0.307482177,-1.309684117,-0.00724886,-0.134987805,0.022267924,-0.157176567,-0.260514409,0.661938107,-0.483253709,-0.032771171,0.261114032,0.112506316,0.14456823,0.345535219,0.020123056,0.017961963,-0.115843814,0.008182615,0.082157206,0.198172959,0.118920649,0.197028675,-0.337027336,-0.337242681,0.149640663,-3.155206348,-2.80912199,-0.54615299,0.066852295,-0.022090762,0.045350384,-0.034712958,0.111717043,0.063941989,0.070095464,-0.103216857,0.076166125,0.070419332,-0.053300261,-0.16330135,0.14032538,0.104025518,0.139405309,0.178309978,-0.190363209,-0.1322712,-0.015920832,0.123943955,0.099324743,0.050365263,0.210364513,0.086026303,-0.112528629,0.119395512,-0.165944542,-0.058853559,-0.238611088,0.015700977,0.249488993,0.12633408,-0.217706538,-0.087864427,-0.042297824,-0.214739676,0.134283497,0.073741321,0.121772758,0.246925484,0.192612299,-1.301035452,0,0,0,-0.378786549,0,0,0,0,-1.270902017,0,0,0
-0.085402439,-0.047513191,-0.051155145,-0.055764276,-0.024043014,0.019734465,-0.06512889,-0.003753903,0.006263534,0.026608011,0.007046264,-0.036388385,-0.030401895,-0.084540284,-0.072726653,0.008814363,-0.010486452,0.020154139,-0.097940644,-0.006395418,-0.000729381,-0.040189774,-0.012675623,-0.008137995,-0.046611932,-0.028019464,0.000182526,0.004775054,-0.003682304,0.00492038,0.003243924,0.009549318,-0.004225308,-0.012073168,0.002063361,0.002845087,0.007634732,-0.015021373,0.023494761,-0.008832639,-0.008258923,0.01130099,-0.060765635,-0.028125145,-0.093695624,0.005621599,-0.008948563,0.006231132,-0.006127953,0.0152068,0.007032209,0.00822703,-0.006633787,0.003726643,0.007334678,-0.003214246,-0.011524973,0.011136842,0.006533353,0.016019931,0.012936742,-0.006557836,-0.007199503,-0.002463767,0.009909161,0.008625212,0.003823799,0.01394806,0.00281149,-0.001379014,0.006967987,-0.011433336,-0.004892155,-0.006458583,0.015859821,0.021411454,-0.001436145,-0.01176706,-0.009253148,-0.005053042,-0.013369588,0.013139642,0.003740277,0.025590704,0.040147745,0.016315471,-0.077482944,0,0,0,-0.25278748,0,0,0,0,0,0,0,0
-0.075016289,-0.064903273,-0.086273301,-0.082816241,-0.020110141,0.016373778,-0.104738872,0.002140246,0.001881105,0.040597757,0.016375534,-0.040517614,-0.046938513,-0.14328078,-0.114579544,0.01427655,-0.01509461,0.021900539,-0.131539235,-0.016424215,-0.004486361,-0.07226409,-0.011768045,-0.003427488,-0.116623643,-0.027684271,0.000533265,0.006312313,-0.007923838,0.008212626,-0.006218808,0.019349783,-0.008778866,-0.00964837,0.000464414,0.003688794,0.001743726,-0.051364357,0.03110441,-0.007433209,-0.015195833,0.012989299,-0.010643559,-0.024288231,-0.138836777,0.005837076,-0.012847561,0.007991935,-0.008606717,0.021210955,0.009444937,0.010881537,-0.006064695,-0.001032686,0.009401268,-0.005677233,-0.01065897,0.012544743,0.00912184,0.021389602,0.013613522,-0.003869744,-0.007699627,-0.003299842,0.011646041,0.01043653,0.004467037,0.015128089,0.003565905,-0.005600303,0.010187469,-0.01393864,-0.005740612,-0.003052571,0.021993829,0.024582358,-0.005095127,-0.010706655,-0.011382762,-0.003278151,-0.011613586,0.01660865,0.003262659,0.042489328,0.044030999,0.005724408,0.033992184,0,0,0,0,-0.453240296,0,0,0,0,0,0,0
-0.230173706,-0.021402275,-0.167679386,-0.100327728,-0.070977298,0.106746368,-0.090085514,0.006433304,-0.051145476,0.143347477,-0.27890423,-0.083200846,-0.029485516,-0.184328959,-0.14962795,0.136267972,-0.026539882,-0.187686632,-0.24227218,0.021564134,-0.041114624,-0.100709789,-0.164064594,-0.038291213,-0.094358906,-0.128699402,-0.005395187,0.073800096,-0.042265548,-0.02004076,0.026710893,0.061486288,-0.067159521,-0.098021847,0.221077221,-0.026804491,0.018701742,0.618375217,0.085019188,0.028337919,-0.01173818,0.026173702,-0.072673801,-0.080441124,-0.238768131,0.020058929,-0.022118653,0.018024218,-0.014008969,0.036460168,0.011301612,0.016187495,-0.021727285,-0.01045185,0.017203476,-0.03608993,-0.067926963,0.006485606,0.010348922,0.044998274,0.025582712,-0.018250087,-0.015219885,0.04756009,0.023133149,0.01937973,0.001703493,0.030710197,0.063231449,0.021748098,0.034128628,-0.069307518,-0.011793132,-0.016438641,0.037442161,0.049013316,0.013313953,-0.049555077,-0.01105,0.006432136,-0.056471249,-0.021931371,0.018576893,-0.006404628,0.957250987,0.002048247,0.014717931,0,0,-1.026256655,0,-0.444912177,0,0,0,0,0,0,0
-0.195957213,-0.120005011,-0.149954399,-0.154241078,-0.056952253,0.047471405,-0.207409255,-0.001674687,0.020897638,0.075858602,0.027517861,-0.093172773,-0.085470216,-0.248767257,-0.218591308,0.025798141,-0.029587816,0.050336718,-0.26435849,-0.023935684,-0.008327634,-0.123631847,-0.029714054,-0.013717287,-0.179693685,-0.065231641,0.000165795,0.016023184,-0.011675531,0.015630006,0.006705223,0.031812188,-0.013352449,-0.029077584,0.003690336,0.008773998,0.015195411,-0.060633212,0.062849987,-0.023815848,-0.031600546,0.027736355,-0.134065732,-0.080908558,-0.251468277,0.013250737,-0.024041343,0.016965499,-0.016625456,0.041214513,0.019647467,0.022958067,-0.013404277,0.005310583,0.019227525,-0.010954468,-0.027676979,0.028465041,0.018365435,0.042887408,0.032444406,-0.014508675,-0.020099355,-0.007586004,0.026362922,0.022058719,0.010456083,0.034199635,0.008069796,-0.005768179,0.023072987,-0.028945505,-0.013178248,-0.01234658,0.042891862,0.055371271,-0.00629596,-0.027834562,-0.023480891,-0.012068697,-0.031124763,0.036236559,0.004042635,0.070641877,0.094325406,0.028829714,-0.12808961,0,0,0,-0.372357127,-0.444233647,0,0,0,0,0,0,0
-0.477065952,-0.303082099,0.112065197,-0.190901268,-0.201168708,0.0751356,-0.177518881,-0.009677978,0.500530803,0.011252983,-0.184018028,-0.016998096,-0.139990889,0.043873445,-0.656073391,-0.008028166,-0.009116149,0.119508263,-0.472357947,-0.030111345,-0.287476452,0.019757448,-0.060084322,0.06899541,-0.191263389,-0.091566262,-0.043079522,-0.056343987,0.159241463,-0.104125525,0.479839662,-0.022006622,-0.125351609,-0.320338252,0.027811487,0.013294532,0.212285466,0.698751142,0.069285296,-0.125061918,-0.338701626,0.099819053,-1.587906315,-0.972707965,-0.4937748,0.041667082,0.015042182,0.039676052,-0.030942262,0.081398294,0.054456343,0.064521426,-0.048158973,0.021664217,0.041309834,-0.042648663,-0.086585895,0.119418182,0.026163964,0.100419021,0.084302931,-0.098599155,-0.151152773,-0.078526123,0.102616569,0.057718373,0.034784972,0.111821742,0.063159756,0.02202211,0.06017491,-0.082753867,-0.012148285,-0.036383348,0.10104817,0.126034906,0.096128681,-0.172164662,0.038662788,-0.162980214,-0.055782202,0.13256354,0.032860973,0.002859107,0.190195318,0.351842686,-1.552368725,0,0,0,0,-0.453356275,0,-1.103103097,0,0,0,0,0
-0.323418068,-0.307289318,-0.332151174,-0.373627979,-0.136171112,0.083531976,-0.352031733,-0.036050124,0.086929527,0.160755528,0.077988206,-0.278309895,-0.183376526,-0.481062548,-0.436249573,0.060004465,-0.063606226,0.124785563,-0.55456848,-0.066268103,0.014783507,-0.212453361,-0.051581884,-0.03009083,-0.277656695,-0.140279593,-0.001128535,0.04750632,-0.005706355,0.045285521,0.034591925,0.098758831,-0.065951412,-0.058882451,0.002914393,0.023260123,0.049066801,-0.131793592,0.124985918,-0.077669796,-0.155465437,0.138691344,-0.553128703,-0.366195299,-0.514593572,0.028476546,-0.041871548,0.033865611,-0.025068682,0.082356935,0.044928274,0.046340184,-0.031933915,-0.017949973,0.039141227,-0.030381607,-0.060013592,0.068049761,0.044053315,0.090691357,0.072131726,-0.041165744,-0.053114275,-0.019935386,0.058824452,0.047835917,0.023646211,0.079653424,0.025379664,-0.0138505,0.057159801,-0.06652823,-0.060205722,-0.03718421,0.078208079,0.116433688,-0.002990751,-0.068214179,-0.040031514,-0.015644102,-0.061332303,0.082948463,0.015748805,0.176802413,0.124450297,0.036878299,-0.070559612,0,0,0,0,-0.45027191,0,0,0,0,0,0,-0.519147901
-0.392363495,-0.177452712,-0.149395436,-0.174888205,-0.101582719,0.096437217,-0.202737487,-0.015005844,-0.00190566,0.096662262,0.014189589,-0.114354431,-0.124160314,-0.306925958,-0.286690885,0.025684739,-0.034408232,0.066775068,-0.2739656,-0.001632575,-0.024163349,-0.164316149,-0.070164738,-0.049978348,-0.213452399,-0.143945811,0.000920539,0.00358282,-0.021171181,0.009660369,-0.00574398,0.00194128,0.010475477,-0.059639138,0.000533039,0.008873176,0.02808514,-0.051556541,0.096230392,-0.02903772,0.030299072,0.043883002,-0.1952788,-0.025848895,-0.378580728,0.02552946,-0.044797068,0.028883985,-0.030762084,0.062030446,0.026028401,0.036948508,-0.034352146,0.039684929,0.034246666,-0.001138209,-0.055684065,0.048172117,0.021235383,0.063171754,0.055835979,-0.026170112,-0.023044116,-0.010154235,0.042876902,0.035636857,0.017540529,0.056974486,0.004494145,-0.012013276,0.015068935,-0.040992861,-0.01693625,-0.029723061,0.066316177,0.089887634,-0.005108755,-0.0526113,-0.053005443,-0.035883021,-0.068110407,0.05433511,0.009941426,0.069998949,0.074159918,0.123545254,-0.70905692,0,0,0,0,-0.452470596,0,0,-0.396285732,0,0,0,0
-0.528140204,-0.396149352,-0.382710363,-0.372652,-0.414696189,0.362265515,1.203185198,-0.122536995,0.145291629,0.159253845,0.211014329,-0.734482304,-0.019388321,-0.076532058,-0.237706554,0.075450789,-0.096651494,0.318862935,-1.287183141,-0.015408218,-0.137015174,0.044865164,-0.141057904,-0.23549355,0.658833589,-0.452276896,-0.034716814,0.250214719,0.112366999,0.147543792,0.339571622,0.025441096,0.006916839,-0.092505855,0.020521004,0.088323111,0.189471106,0.119644114,0.190448502,-0.336972689,-0.340066854,0.146154595,-3.108759232,-2.799487145,-0.518492087,0.061464871,-0.009526875,0.052041472,-0.02687449,0.10161944,0.062292706,0.059278079,-0.087484764,0.065070914,0.060455903,-0.054536513,-0.148205224,0.138120233,0.093833147,0.125838976,0.17113116,-0.179188278,-0.134770454,-0.017827787,0.1140761,0.093509624,0.049377188,0.208105956,0.086366536,-0.106714782,0.130324295,-0.153794623,-0.060647653,-0.22832019,0.010514787,0.244480655,0.130010212,-0.216495189,-0.068557062,-0.039132117,-0.195991605,0.133000751,0.062219895,0.128450084,0.261336087,0.178445972,-1.221267862,0,0,0,0,-0.454959379,0,0,0,-1.265033256,0,0,0
-0.117078986,-0.098914965,-0.128667549,-0.117273015,-0.033831075,0.027476313,-0.139963469,-0.002245736,0.001548764,0.060527861,0.021911266,-0.066033148,-0.0700866,-0.211482999,-0.16852138,0.021290707,-0.022234755,0.034229613,-0.171517944,-0.022076852,-0.003414905,-0.102447785,-0.020371315,-0.009159531,-0.139226014,-0.047283167,-4.79E-05,0.009812535,-0.009443934,0.012390943,-0.005433194,0.026675585,-0.012065173,-0.017030184,3.19E-05,0.004646369,0.003962566,-0.068252103,0.045024498,-0.012807569,-0.022486867,0.018955052,-0.052577226,-0.037925856,-0.232873735,0.009973833,-0.018485379,0.012208303,-0.011251946,0.031454194,0.01423678,0.016614959,-0.010428394,0.001144852,0.014173873,-0.008117344,-0.017932922,0.019114221,0.014497644,0.03376954,0.022192436,-0.007752009,-0.012512693,-0.005473542,0.018214241,0.016110279,0.00651782,0.023701906,0.005369832,-0.011132782,0.015180553,-0.021268708,-0.007504021,-0.007495095,0.033427222,0.038641702,-0.006739812,-0.02060307,-0.017367283,-0.005575409,-0.020297629,0.025628569,0.005459362,0.060644414,0.057046532,0.015610751,-0.019685361,0,0,0,0,-0.460555776,0,0,0,0,0,0,0
-0.18392392,-0.262897803,-0.361367278,-0.370544645,-0.072365263,0.010676932,0.018681136,0.028465692,0.073061435,0.146313749,0.081180206,-0.219592384,-0.181533772,-0.319384121,-0.25865913,0.043587981,-0.049385448,0.104572995,-0.453117346,-0.072099156,0.031132514,-0.122244346,-0.023450505,-0.010819854,0.03907522,-0.1163051,-0.00235831,0.026804657,0.015386877,0.03850454,0.010673831,0.119172865,-0.069817458,-0.020819702,-0.006459712,0.019024694,0.019807906,-0.215813953,0.072102172,-0.049067539,-0.24216466,0.036492048,-0.365866696,-0.234562248,-0.377059704,0.017993511,-0.019947247,0.020020981,-0.009294002,0.050617606,0.022310725,0.020374024,-0.014226034,-0.022485112,0.02015615,-0.026116411,-0.020300914,0.035086616,0.037661302,0.06211346,0.038165738,-0.023305382,-0.033304175,-0.008197686,0.029346076,0.029615867,0.012658656,0.047971879,0.020147393,-0.013839774,0.059518748,-0.05100714,-0.021695768,-0.02560413,0.064125566,0.070636458,0.001453861,-0.037534828,-0.012185569,0.018645551,-0.023782846,0.054196588,0.011640911,0.186202483,0.049543728,-0.003822348,0.271977899,0,0,0,0,0,-0.627405617,0,0,0,0,0,0
